34.694504, -82.2789, 1363879081.6089
34.220505, -77.8702, 1363879081.6163
34.7193, -86.5604, 1363879081.624
29.5878, -95.2241, 1363879081.6315
42.749496, -73.5951, 1363879081.639
40.260498, -75.6155, 1363879081.6471
34.6342, -82.4211, 1363879081.6587
35.902206, -78.6283, 1363879081.6664
37.7014, -97.4405, 1363879081.6739
53.600006, -2.300003, 1363879081.6813
29.056305, -82.0257, 1363879081.6888
39.452606, -105.5522, 1363879081.6964
42.222305, -85.9043, 1363879081.7039
42.942505, -85.6161, 1363879081.7115
38.214493, -85.2053, 1363879081.719
26.311005, -80.1009, 1363879081.7265
35.902206, -78.6283, 1363879081.7338
51.516693, 14.016693, 1363879081.7412
51.8667, 10.683304, 1363879081.7491
42.749496, -73.5951, 1363879081.7565
36.118896, -93.984, 1363879081.7639
